date,pango_lineage
2022-11-11,BF.5
2022-11-12,BQ.1.2
2022-11-11,BQ.1
2022-11-12,BA.5.1
2022-11-14,BA.4.6.4
2022-11-12,BA.2.75.2
2022-11-13,BQ.1.2
2022-11-11,BA.5.1.2
2022-11-11,BA.5.2
2022-11-13,BQ.1.2
2022-11-11,BA.5.2.1
2022-11-12,BQ.1.1.69
2022-11-11,BQ.1.1.5
2022-11-11,BA.5.10.1
2022-11-11,BA.5.2.1
2022-11-10,BQ.1.1
2022-11-13,BA.5.2.1
2022-11-13,BQ.1.2
2022-11-12,BF.7
2022-11-14,BQ.1.1
2022-11-14,BA.5.2.23
2022-11-14,BQ.1.1
2022-11-14,BQ.1.3
2022-11-14,BA.5.1.30
2022-11-14,BA.5.2.57
2022-11-14,CP.5
2022-11-13,BA.5.2
2022-11-14,BA.2.3.20
2022-11-14,BA.2.3.20
2022-11-07,BA.4.6
2022-11-07,BA.4.6
2022-11-07,BA.5.2.1
2022-11-07,BA.5.2.1
2022-11-07,BQ.1.14
2022-11-07,BF.10
2022-11-10,BA.4.6
2022-11-10,BN.5
2022-11-11,BA.5.2
2022-11-12,BA.5.2.1
2022-11-12,BQ.1.1
2022-11-12,BA.4.6
2022-11-12,BA.5.2.1
2022-11-12,BF.10
2022-11-13,BF.5
2022-11-12,BF.8
2022-11-11,BA.5.2.1
2022-11-14,BQ.1
2022-11-14,BQ.1.2
2022-11-14,BQ.1
2022-11-14,BA.5.2.1
2022-11-14,BF.11
2022-11-14,BQ.1.12
2022-11-14,BQ.1.2
2022-11-14,BF.10
2022-11-14,BQ.1.1
2022-11-13,BQ.1.1
2022-11-15,BQ.1.12
2022-11-15,BF.1
2022-11-11,BF.27
2022-11-13,BQ.1
2022-11-13,BQ.1.2
2022-11-13,BQ.1.2
2022-11-13,BQ.1.3
2022-11-13,BQ.1.12
2022-11-11,BA.5.2
2022-11-05,BQ.1.2
2022-11-05,BQ.1.2
2022-11-07,BA.5.2.9
2022-11-07,BQ.1.2
2022-11-07,BA.5.1.2
2022-11-06,BQ.1.1
2022-10-19,BA.5.1.7
2022-10-24,BA.4.6
2022-10-17,BA.5.2.1
2022-10-18,BA.5.2.1
2022-10-19,BA.5.1
2022-10-16,BA.5.2.1
2022-10-23,BA.5.2.1
2022-10-29,BQ.1.10.1
2022-10-20,BA.5.2.1
2022-10-26,BA.4.6.4
2022-11-09,BA.5.6
2022-10-29,BA.5.2
2022-11-14,BA.5.2.1
2022-10-29,BQ.1.1.8
2022-11-07,BA.5.1.10
2022-11-10,BA.4.6.5
2022-10-17,BF.7.3
2022-10-24,BA.5.2.1
2022-11-19,BE.1.4.2
2022-11-20,BA.5.2.20
2022-11-21,BF.10
2022-11-21,BA.5.2.21
2022-11-21,BA.5.6.2
2022-11-21,BA.5.2.1
2022-11-20,BA.5.1.20
2022-11-20,BQ.1.1.4
2022-11-20,EE.3
2022-11-20,BA.4.6
2022-11-21,BQ.1
2022-11-21,BA.4.6
2022-11-22,BA.5.1.7
2022-11-22,BA.5.1.7
2022-11-20,BA.5.1
2022-11-21,BQ.1.1
2022-11-21,BA.4.6
2022-11-21,BQ.1.1
2022-11-21,BA.5.2.20
2022-11-21,BA.5.1
2022-11-21,BA.5.1
2022-11-21,BQ.1.1.1
2022-11-21,BQ.1.1
2022-11-22,BA.4.6
2022-11-21,BQ.1.1.40
2022-11-21,EE.3
2022-11-21,BA.5.2.21
2022-11-21,BA.5.2.21
2022-11-21,EE.3
2022-11-22,BL.1
2022-11-21,BA.5.2.27
2022-11-21,BQ.1.1
2022-11-20,BQ.1.1
2022-11-22,EE.3
2022-11-21,BF.7.21
2022-11-21,BQ.1.3
2022-11-21,BQ.1.10.1
2022-11-20,BA.5.1.33
2022-11-21,BA.5.2.1
2022-11-21,BA.5.2.1
2022-11-21,BA.5.2.6
2022-11-21,BA.5.2.1
2022-11-20,BQ.1.1.19
2022-11-20,BQ.1.1.18
2022-11-20,BQ.1.1
2022-11-20,BA.5.2.25
2022-11-20,DB.1
2022-11-20,BQ.1.1
2022-11-20,BQ.1.1
2022-11-20,BA.4.6
2022-11-21,BQ.1.1
2022-11-21,BQ.1.1
2022-11-20,BQ.1.1.40
2022-11-20,BQ.1.1.40
2022-11-20,BQ.1.1.40
2022-11-20,BE.1.2.1
2022-12-28,BQ.1.1.41
2022-12-23,BQ.1.2
2022-12-31,BQ.1.12
2022-10-28,BA.5.2.1
2022-10-26,BA.5.1.24
2022-11-03,BF.26
2022-11-05,BF.7.16
2022-12-19,BF.7.21
2022-11-03,BF.10
2022-11-07,BA.5.2.1
2022-10-29,BQ.1.1.8
2022-11-10,BA.4.6
2022-10-24,BA.5.2.22
2022-10-31,BA.5.2.1
2022-10-24,BA.5.5
2022-11-21,BQ.1.1
2022-11-22,BA.5.1.33
2022-11-22,BA.4.6
2022-11-22,BQ.1.1.18
2022-11-22,XBP
2022-11-22,BF.7.16
2022-11-22,DE.2
2022-11-22,BE.1.1.2
2022-11-22,BA.5.9
2022-11-22,BA.5.2.13
2022-11-22,BA.5.2.13
2022-11-22,BA.5.2.1
2022-11-22,BA.5.2.13
2022-11-22,BQ.1.1
2022-11-23,BQ.1.1
2022-11-23,EE.3
2022-11-23,BA.5.2.1
2022-11-23,BQ.1.14
2022-11-23,BA.5.1
2022-11-23,BA.5.2.1
2022-11-23,BQ.1.13
2022-11-23,BQ.1.14
2022-11-23,BA.5.2.1
2022-11-23,BQ.1
2022-11-23,BA.4.6.5
2022-11-23,BF.7.20
2022-11-24,BA.5.2.13
2022-11-24,BQ.1.13
2022-11-24,BF.7.16.1
2022-11-24,BF.7.20
2022-11-24,BF.7.16
2022-11-24,BF.7.16
2022-11-24,BW.1.1
2022-11-24,BF.7.20
2022-11-27,BA.5.2
2022-11-12,BQ.1.1
2022-11-14,BQ.1.2
2022-11-14,BA.5.2.1
2022-11-12,BA.5.1.24
2022-11-14,BF.7.4.1
2022-11-14,BQ.1.12
2022-11-14,BQ.1
2022-11-14,BQ.1.12
2022-11-14,BQ.1.1
2022-11-12,BA.4.6
2022-11-14,BQ.1.1
2022-11-14,BQ.1.12
2022-11-14,BA.4.6
2022-11-14,BQ.1.1
2022-11-15,BE.1.1
2022-11-15,BQ.1
2022-11-15,BA.5.2.1
2022-11-15,BF.11.3
2022-11-15,BQ.1.1.40
2022-11-14,BQ.1.2
2022-11-15,BA.5.8
2022-11-13,BQ.1
2022-11-13,BA.5.2.1
2022-11-11,BF.5
2022-11-12,BF.5
2022-11-12,BA.5.1
2022-11-13,BA.5.2
2022-11-13,BQ.1.2
2022-11-13,BA.5.2.6
2022-11-13,BQ.1
2022-11-11,BF.11.3
2022-11-13,BE.1.1
2022-11-14,BA.5.2.6
2022-11-12,BA.5.2
2022-11-13,BA.5.2
2022-11-13,BQ.1.14
2022-11-13,BA.5.2
2022-11-13,BQ.1.1
2022-11-13,BQ.1.12
2022-11-13,BQ.1.1
2022-11-16,BA.5.2.34
2022-11-17,BA.5.2.34
2022-11-16,BA.5.2.25
2022-11-16,BQ.1.1.1
2022-11-14,BF.21
2022-11-15,BQ.1.1
2022-11-14,BQ.1.2
2022-12-21,BQ.1.1
2022-12-20,BQ.1.1
2022-12-22,ED.2
2022-12-21,BQ.1.1.67
2022-12-18,BQ.1.1
2022-12-19,BF.11
2022-12-18,BF.7.4
2022-12-20,ED.2
2022-12-19,BQ.1.11
2022-12-23,BQ.1.1.67
2022-12-23,BQ.1.1.67
2022-12-24,ED.2
2022-12-23,BQ.1.12
2022-12-22,BA.1
2022-12-22,BQ.1.1
2022-12-22,BQ.1.1.67
2022-12-22,BQ.1.11
2022-12-23,BQ.1.1.5
2022-12-24,XBB.1.5
2022-12-24,BQ.1.1
2022-12-18,BQ.1.1
2022-12-30,BW.1.1
2022-12-29,BQ.1.1
2022-12-24,XBB.1
2022-12-17,BQ.1.1.1
2022-12-25,BF.7.14.1
2022-12-24,BQ.1.1
2022-12-24,BQ.1.1
2022-12-24,BQ.1.1.1
2022-12-23,BQ.1.13.1
2022-12-23,XBB.1.5
2022-12-24,BQ.1.1.5
2022-12-16,BQ.1
2022-12-17,BQ.1.13
2022-12-30,XBB.1.5
2022-12-25,BQ.1.1
2022-12-18,BQ.1.1.1
2022-11-27,BF.7.21
2022-12-06,BQ.1
2022-12-25,BQ.1.1.67
2022-12-25,XBB.1.5
2022-12-25,BQ.1.2
2022-12-25,BQ.1.1
2022-12-25,BQ.1.1
2022-12-26,BA.5.2.1
2022-12-25,BQ.1.1
2022-12-19,XBB.1
2022-12-20,BQ.1.1.3
2022-12-20,BQ.1.10.1
2022-12-27,BQ.1.2
2022-12-27,BQ.1.2
2022-12-27,BQ.1.2
2022-12-18,BQ.1.1
2022-12-21,BQ.1
2022-12-19,EE.3
2022-12-21,BQ.1
2022-12-28,BQ.1.1
2022-12-20,BQ.1.13.1
2022-12-21,BQ.1.13.1
2022-12-26,BQ.1.1
2022-12-17,BQ.1.2
2022-12-26,BQ.1.3
2022-12-26,BQ.1.1.40
2022-12-26,BQ.1.1
2022-12-26,BF.7.21
2022-12-21,XBB.1.5
2022-12-21,BF.7.4
2022-12-19,BQ.1.1
2022-12-28,BQ.1.1
2022-12-26,BQ.1.16
2022-12-11,BQ.1.2
2022-12-19,BQ.1.1.18
2022-12-28,BA.5.1
2022-12-25,DY.2
2022-12-28,ED.2
2022-12-21,BQ.1.1.67
2022-12-18,BA.5.2
2022-12-26,BQ.1
2022-12-28,BQ.1
2022-12-24,BQ.1.2
2022-12-27,BQ.1.1.5
2022-12-27,BQ.1.1.51
2022-12-27,BQ.1.14
2022-12-27,BQ.1.1.5
2022-12-27,BF.7.20
2022-12-27,BA.5.2.13
2022-12-27,XBB.1
2022-12-27,BA.5.2.1
2022-12-27,BQ.1.1.3
2022-12-28,BQ.1.1
2022-12-29,BA.5.2.13
2022-12-28,BF.7.4
2022-12-28,BF.7.20
2022-12-28,BW.1.1
2022-12-28,BQ.1.1.4
2022-12-28,BF.7
2022-12-28,BA.5.1.12
2022-12-28,BQ.1.1.40
2022-12-28,BF.7
2022-12-28,BQ.1.1
2022-12-28,BF.7
2022-12-28,BA.5.2.13
2022-12-28,BA.5.2.13
2022-12-27,BF.7
2022-12-28,BA.5.2.13
2022-12-28,XBB.1
2022-12-29,BA.5.2.13
2022-12-28,BF.7.16.1
2022-12-28,XBB.1
2022-12-28,BA.5.2.13
2022-12-29,BQ.1.1.3
2022-12-28,CR.1.1
2022-12-28,BA.5.2.13
2022-12-29,BQ.1.1
2022-12-29,BA.5.2.2
2022-12-29,BF.7.4.1
2022-12-29,BA.5.1.12
2022-12-29,BQ.1.14
2022-12-29,XBB.1
2022-12-29,BQ.1.5
2022-12-29,BQ.1.1.39
2022-12-29,BQ.1
2022-12-26,BF.10
2022-12-29,BQ.1.14
2022-12-29,BQ.1.14
2022-12-29,BF.26
2022-12-29,XBB.1
2022-12-10,BA.5.2
2022-12-23,BQ.1.1.5
2022-12-30,BQ.1
2022-12-29,BF.26
2022-12-29,CH.1.1.2
2022-12-30,BE.1.2.1
2022-12-30,BE.1.2.1
2022-12-29,BQ.1.1.5
2022-12-29,BF.7.16.1
2022-12-30,BE.1.2.1
2022-12-30,BE.1.2.1
2022-12-29,XBB.1.5
2022-12-30,BF.7.20
2022-12-30,BE.1.2.1
2022-12-30,BE.1.2.1
2022-12-30,BF.7.16.1
2022-12-30,BE.1.2.1
2022-12-31,XBB.1.5
2022-12-30,BE.1.2.1
2022-12-30,BA.5.2.13
2022-12-30,BA.5.2.1
2022-12-30,BE.1.2.1
2022-12-30,BF.7
2022-12-30,BQ.1.5
2022-12-30,XBB.1
2022-12-30,BQ.1.1
2022-12-30,BQ.1.1.3
2022-12-30,BE.1.2.1
2022-12-30,BQ.1.5
2022-12-11,DL.1
2022-12-20,BQ.1.1
2022-12-30,CK.1
2022-12-22,BQ.1.1.1
2022-12-30,BQ.1.1
2022-12-30,BE.1.2.1
2022-12-30,BF.7.20
2022-12-30,BQ.1.1
2022-12-30,BF.7
2022-12-31,BQ.1.14
2022-12-31,BQ.1.12
2022-12-31,BF.7.4
2022-12-31,BQ.1.14
2022-12-31,BF.7.16
2022-12-30,BQ.1.1.40
2022-12-30,BQ.1.1
2022-12-31,BA.5.2.13
2022-12-30,BE.1.2.1
2022-12-30,BF.7.20
2022-12-31,BQ.1.1
2022-12-31,BA.5.2.13
2022-12-11,BA.5
2022-12-07,BA.5.2
2022-12-07,BA.5.2.1
2022-12-08,BA.5.2.34
2022-12-12,BA.5.2.34
2022-12-10,BA.5.2.34
2022-12-09,BF.7
2022-12-11,BF.7
2022-12-09,BQ.1
2022-12-05,BQ.1
2022-12-12,BQ.1
2022-12-12,BQ.1
2022-12-10,BQ.1
2022-12-08,BQ.1
2022-12-08,BQ.1
2022-12-07,BQ.1
2022-12-13,BQ.1
2022-12-05,BQ.1
2022-12-10,BQ.1.1
2022-12-12,BQ.1.1.15
2022-12-06,BQ.1.1
2022-12-07,BQ.1.1
2022-12-07,BQ.1.1
2022-12-10,BQ.1.1
2022-12-10,BQ.1.1
2022-12-12,BQ.1.1
2022-12-06,BQ.1.1
2022-12-12,BQ.1.1
2022-12-13,BQ.1.1
2022-12-13,BQ.1.1
2022-12-12,BQ.1.1
2022-12-12,EE.3
2022-12-09,BQ.1.1.8
2022-12-05,BQ.1.1.8
2022-12-07,CK.2
2022-12-18,XBB.1
2022-12-13,CL.1
2022-12-15,BQ.1.1
2022-12-13,BQ.1.2
2022-12-12,BQ.1.12
2022-12-15,BQ.1.1
2022-12-16,ED.2
2022-12-15,BA.5.2.1
2022-12-16,BQ.1.1.18
2022-12-17,XBF
2022-12-17,BQ.1.1.55
2022-12-17,BA.5.2
2022-12-17,BQ.1.12
2022-12-16,BQ.1.1
2022-12-18,BQ.1.1.4
2022-12-19,BQ.1
2022-12-19,BF.7
2022-12-19,BQ.1.12
2022-12-18,BQ.1.1.4
2022-12-18,CM.2
2022-12-19,BF.7
2022-12-18,BF.7
2022-12-19,BQ.1.12
2022-12-18,BA.5.1
2022-12-19,BQ.1
2022-12-19,BA.5.2.1
2022-12-19,BQ.1.2
2022-12-20,BQ.1
2022-12-20,BQ.1.2
2022-12-17,BQ.1.1
2022-12-16,DF.1.1
2022-12-16,BQ.1.1
2022-12-16,BQ.1.2
2022-12-20,BQ.1.1
2022-12-17,BQ.1
2022-12-16,BF.13
2022-12-19,BQ.1.1
2022-12-19,BQ.1.1
2022-10-24,BA.5.2.1
2022-11-27,BQ.1.13
2022-11-29,BQ.1
2022-12-27,BA.5.2.1
2022-12-30,BK.1
2022-10-24,BQ.1.1
2022-10-21,BA.5.1.23
2022-10-31,BA.4.6
2022-10-22,BA.5.2.1
2022-10-24,BA.5.5
2022-10-17,BA.5.2.1
2022-10-18,BA.5.2.1
2022-10-20,BA.5.2.1
2022-10-27,BA.5.1.5
2022-10-16,BA.5.2
2022-10-17,BF.28
2022-10-25,BE.1.2.1
2022-10-19,BA.5.2.1
2022-10-18,BA.5.2.1
2022-10-22,BQ.1.22
2022-10-24,BA.5.2.1
2022-10-31,BA.5.1.1
2022-11-06,BA.5.2.1
2022-11-13,BN.6
2022-11-10,BF.10
2022-10-29,BQ.1
2022-11-14,BA.5.1.7
2022-11-15,BQ.1.20
2022-12-12,BQ.1.1
2022-10-24,BA.5.2.1
2022-10-24,BA.5.2.1
2022-10-21,BE.1.2
2022-11-03,BA.4.6.5
2022-10-17,BA.5.2
2022-10-18,BF.7.4
2022-10-28,BF.7
2022-11-01,BQ.1
2022-11-06,BA.4.6
2022-11-14,BA.5.2.1
2022-10-31,BQ.1.1
2022-11-12,XBB
2022-10-21,BF.7.16
2022-10-25,BA.4.6
2022-11-03,BF.10
2022-11-04,BQ.1.1
2022-10-25,BA.5.1.5
2022-11-07,BE.1.2.1
2022-12-04,BQ.1.1.67
2022-12-29,BQ.1.1
2022-11-28,BQ.1.8.2
2022-10-21,BA.5.1.23
2022-10-31,BQ.1.1.4
2022-12-19,BQ.1.1
2022-11-28,BA.4.6
2022-11-18,BA.5.2
2022-11-17,BF.2
2022-11-17,XBB.1
2022-11-17,BQ.1.1
2022-11-15,BA.5.1
2022-11-15,BA.5.1
2022-11-12,BQ.1
2022-11-16,BA.5.2
2022-11-16,BE.1.2.1
2022-11-16,BE.1.2.1
2022-11-16,BE.1.2.1
2022-11-16,BE.1.2.1
2022-11-17,BF.13
2022-11-16,BA.5.2
2022-11-16,BA.5.2.13
2022-11-16,BA.5.2.34
2022-11-17,BF.7.6
2022-11-16,BA.5.2
2022-11-17,BA.5.2.13
2022-11-17,BA.5.2.13
2022-11-17,BA.5.2
2022-11-17,BF.11.3
2022-11-17,BA.5.1
2022-11-17,BA.5.2
2022-11-16,BA.5.1.10
2022-11-16,BA.5.1.10
2022-11-15,BF.7.5
2022-11-15,BF.7.5
2022-11-15,BF.7.7
2022-11-14,XBB.2
2022-11-15,BQ.1.2
2022-11-15,BQ.1.2
2022-11-14,BA.5.1
2022-11-15,BQ.1.12
2022-11-15,BQ.1.1.30
2022-11-02,BQ.1.1
2022-10-19,BQ.1.1
2022-10-23,BQ.1.1
2022-10-25,BQ.1.1
2022-11-04,BQ.1.1
2022-11-17,BQ.1.13
2022-11-17,DF.1.1
2022-11-17,BF.5
2022-11-16,BQ.1.23
2022-11-16,BF.5
2022-11-18,BQ.1.7
2022-11-18,BF.11.1
2022-11-19,BQ.1.1.40
2022-11-14,BF.8
2022-11-16,BF.27
2022-11-18,CN.2
2022-11-16,BQ.1
2022-11-17,BQ.1
2022-11-18,BF.11
2022-11-18,CN.2
2022-11-18,BQ.1.1
2022-11-18,BQ.1.1
2022-11-19,BF.7.4.1
2022-11-16,BQ.1
2022-11-16,BA.5.2.21
2022-11-17,BQ.1.2
2022-11-17,BA.5.2.13
2022-11-17,BA.2.75.2
2022-11-17,BA.2.75.2
2022-11-17,BA.2.75.2
2022-11-17,CN.2
2022-11-17,BA.2.75.2
2022-11-17,BA.2.75.2
2022-11-16,BQ.1.1
2022-11-17,BA.2.75.2
2022-11-17,BA.5.6
2022-11-17,BA.2.75.2
2022-11-16,BA.5.6
2022-11-17,BA.2.75.2
2022-11-18,BA.2.75.2
2022-11-16,BA.2
2022-11-18,BF.7
2022-11-18,CN.2
2022-11-18,CN.2
2022-11-17,BA.5.9
2022-11-18,BA.5.1.7
2022-11-15,BA.5.9
2022-11-18,CN.2
2022-11-18,BQ.1.2
2022-11-16,BA.2
2022-11-16,BF.28
2022-11-18,BQ.1
2022-11-16,BA.5.6
2022-11-14,BA.5.1.12
2022-11-16,BY.1.2
2022-11-16,BF.7
2022-11-16,BA.5.2.20
2022-11-15,BF.28
2022-11-16,BQ.1.12
2022-11-14,BA.4.6
2022-11-17,BF.7
2022-11-16,BA.5.2.1
2022-11-18,BF.7
2022-11-13,BA.5.2.1
2022-11-16,BA.5.2
2022-11-19,BA.5.2.1
2022-11-16,BQ.1
2022-11-14,BA.5.8
2022-11-17,BQ.1
2022-11-18,BQ.1.13
2022-11-18,BQ.1
2022-11-16,BF.32
2022-11-12,BA.5.2.1
2022-11-18,BQ.1.1.69
2022-11-19,BF.7.4.1
2022-11-18,BQ.1
2022-11-20,BQ.1.1
2022-11-19,BQ.1.13
2022-11-18,BY.1
2022-11-17,BQ.1
2022-11-18,BF.7
2022-11-20,EE.1
2022-11-18,BA.5.1.10
2022-11-18,BF.25
2022-11-19,BA.4.6
2022-11-19,CR.1.2
2022-11-20,BA.4.6
2022-11-19,BA.4.6
2022-11-17,BA.4.6.4
2022-11-18,BA.5.2
2022-11-19,BA.5.2
2022-11-17,BQ.1.1
2022-11-19,BA.4.6
2022-11-19,BA.4.6
2022-11-17,BQ.1.1.40
2022-11-16,BQ.1.1.25
2022-11-18,BE.1
2022-11-18,BA.5.2
2022-11-18,BA.5.2
2022-11-19,BA.5.2.1
2022-11-18,BQ.1.1
2022-11-18,BQ.1.5
2022-11-18,BE.1
2022-11-18,BQ.1.8
2022-11-18,BQ.1.5
2022-11-18,BA.5.1
2022-11-18,BA.5.1
2022-11-17,BQ.1.8
2022-11-18,BF.7.27
2022-11-17,BF.7
2022-11-18,BA.5.1.23
2022-11-18,BQ.1.1
2022-11-18,BA.5.2.1
2022-11-18,BF.7
2022-11-20,BA.5.2.1
2022-11-18,BF.7
2022-11-18,BQ.1.1
2022-11-20,BA.2.75.2
2022-11-20,BA.5.2.13
2022-11-21,BF.14
2022-11-21,BQ.1.13
2022-11-21,BA.5.2
2022-11-17,BF.7
2022-11-19,BA.4.6
2022-11-19,BQ.1.1
2022-11-21,BA.2.75.2
2022-11-21,BA.2.75.2
2022-11-21,BQ.1
2022-11-20,BQ.1
2022-11-18,BQ.1
2022-11-18,BF.21
2022-11-17,BA.5.2.1
2022-11-21,BQ.1.1
2022-11-20,BF.10
2022-11-21,BA.5.9
2022-11-21,BF.11
2022-11-21,BA.5.1.23
2022-11-21,BQ.1.11
2022-11-21,BA.5.5
2022-11-21,BA.5.2.1
2022-11-21,BQ.1.11
2022-11-21,BQ.1.1
2022-11-21,XBM
2022-11-21,BQ.1.12
2022-11-19,BF.7
2022-11-21,BF.7.7
2022-11-21,BF.7.7
2022-11-21,BF.7.7
2022-11-21,BF.7.7
2022-11-21,BN.1.3
2022-11-21,BQ.1.1
2022-11-20,BQ.1.8
2022-11-21,BQ.1.2
2022-11-21,BA.5.2
2022-11-22,CN.1
2022-11-23,BQ.1.1.40
2022-11-23,BA.5.2.1
2022-11-22,BF.7
2022-11-21,BQ.1.8
2022-11-21,BA.5.1.12
2022-11-22,BQ.1
2022-11-21,BA.5.1.1
2022-11-20,BF.7
2022-11-21,BA.5.2.13
2022-11-18,BQ.1.1
2022-11-21,BA.5.2.1
2022-11-17,BA.5.2.1
2022-11-17,BF.14
2022-11-15,BA.5.2.1
2022-11-21,CN.2
2022-11-22,CN.2
2022-11-22,BQ.1.1.4
2022-11-22,BF.7.4.1
2022-11-22,CN.2
2022-11-22,CN.2
2022-11-21,BA.2.75.2
2022-11-22,BQ.1
2022-11-22,BQ.1
2022-11-22,BF.7.4.1
2022-12-12,BQ.1
2022-12-12,BQ.1
2022-12-12,BQ.1.1
2022-12-09,BA.5.2.32
2022-12-10,BA.5.1
2022-12-09,BQ.1.3
2022-12-12,BA.5.2.53
2022-12-13,BF.11.1
2022-12-13,BA.5.1.23
2022-12-13,BA.5.2.24
2022-12-13,CK.1
2022-12-13,XBM
2022-12-13,BQ.1.1.1
2022-12-13,BN.1
2022-12-13,BF.7.23
2022-12-12,BF.7.23
2022-12-13,BQ.1.1
2022-12-13,BQ.1.1
2022-12-13,BQ.1.1
2022-12-12,BQ.1.1
2022-12-13,BQ.1.1
2022-12-12,BQ.1.1
2022-12-13,EE.3
2022-12-13,BE.1.2.1
2022-12-12,BF.7.5
2022-12-12,BW.1
2022-12-12,BQ.1.5
2022-12-13,BQ.1.1.15
2022-12-13,BQ.1.1
2022-12-13,BQ.1.1
2022-12-06,BQ.1
2022-12-10,BF.11
2022-12-12,BA.5.2.32
2022-12-12,BA.5.2.32
2022-12-13,BA.5.2.28
2022-12-13,BA.5.1.10
2022-12-12,BF.7.5
2022-12-13,BQ.1.1.7
2022-12-12,BQ.1.1.7
2022-12-13,BQ.1
2022-12-06,BA.4.6
2022-12-12,BF.11
2022-12-12,BF.11
2022-12-12,BQ.1.1.30
2022-12-12,BQ.1.1.30
2022-12-12,BQ.1.1
2022-12-13,BQ.1.1
2022-12-09,BA.5.1.27
2022-12-14,BQ.1.1
2022-12-13,BQ.1.1.40
2022-12-11,BQ.1
2022-12-10,BQ.1
2022-12-12,BA.5.2
2022-12-12,BQ.1.1
2022-12-12,BA.4.6
2022-12-11,BF.7
2022-12-11,BF.7
2022-12-13,BA.5.2.33
2022-12-13,BA.5.2.33
2022-12-12,BQ.1.25
2022-12-13,BA.5.1
2022-12-12,BF.7
2022-12-13,BA.5.1
2022-12-13,BA.5.2
2022-12-14,BF.13
2022-12-12,BW.1.1
2022-12-12,BQ.1.1.4
2022-12-13,BA.5.2
2022-12-14,BA.5.2.20
2022-12-14,EE.3
2022-12-13,BF.14
2022-12-14,BQ.1.1.67
2022-12-13,BF.7.23
2022-12-13,BF.7.4.1
2022-12-13,BF.7.7
2022-12-14,BA.5.2.20
2022-12-13,BF.11
2022-12-14,BA.5.2
2022-12-12,BA.5.2.1
2022-12-14,BQ.1
2022-12-12,BQ.1.1
2022-12-14,BF.11.1
2022-12-14,BQ.1.2
2022-12-14,BQ.1.1
2022-12-14,BQ.1.2
2022-12-14,BQ.1.1
2022-12-14,BQ.1.1.1
2022-12-14,BQ.1.1
2022-12-14,BQ.1.2
2022-12-14,BF.34
2022-12-14,BQ.1.2
2022-12-14,BQ.1.2
2022-12-14,BQ.1.1
2022-12-14,BQ.1.1
2022-12-14,BN.1
2022-12-14,BQ.1.12
2022-12-12,BF.7.23
2022-12-14,BQ.1.1
2022-12-14,BQ.1.1
2022-12-13,BF.7.23
2022-12-13,BF.7.23
2022-12-12,BQ.1.1
2022-12-12,BQ.1.1
2022-12-12,BE.9
2022-12-12,BQ.1.1
2022-12-12,BQ.1.1
2022-12-12,BF.7.4.1
2022-12-14,BQ.1.2
2022-12-12,BQ.1.1
2022-12-12,BQ.1.1
2022-12-14,BF.5
2022-12-12,BF.7
2022-12-11,BF.7.23
2022-12-13,BQ.1.1.3
2022-12-12,BQ.1.10.1
2022-12-12,BF.7.5
2022-12-13,BQ.1.13
2022-12-13,BQ.1.11
2022-12-13,BA.2.3.20
2022-12-14,BF.7
2022-12-14,BF.28
2022-12-14,BQ.1
2022-12-14,BQ.1.5
2022-12-13,XBB.1.5
2022-12-13,BQ.1.1
2022-12-13,BQ.1.1
2022-12-14,BF.11
2022-12-14,BQ.1
2022-12-14,BQ.1.25
2022-12-12,BQ.1.1
2022-12-11,XBB.1.15
2022-12-13,BQ.1.1
2022-12-14,BA.5.2.1
2022-12-13,BQ.1.1
2022-12-13,BA.5.2.34
2022-12-16,BN.1.5
2022-12-16,BN.1.5
2022-12-16,BR.2.1
2022-12-16,BR.2.1
2022-12-12,BQ.1.10.1
2022-12-14,BQ.1.13
2022-12-12,BQ.1.13
2022-12-12,BQ.1.1.1
2022-12-12,BQ.1.1
2022-12-11,BQ.1.1
2022-12-12,BQ.1.14
2022-12-12,BQ.1
2022-12-12,BQ.1.1
2022-12-14,BQ.1.1
2022-12-12,BQ.1.13
2022-12-12,BQ.1.8
2022-12-11,BA.4.6
2022-12-12,BQ.1.5
2022-12-14,BA.5
2022-12-14,BQ.1.1
2022-12-12,BA.5.2.28
2022-12-12,EE.3
2022-12-13,BA.5.2.13
2022-12-12,BQ.1.13
2022-12-11,BQ.1.14
2022-12-09,BA.5.2.1
2022-12-08,BA.5.2.1
2022-12-12,BF.7.24
2022-12-12,BF.7
2022-12-15,BQ.1.1.10
2022-12-15,BQ.1.1
2022-12-16,BQ.1.1.68
2022-12-16,BQ.1.1.68
2022-12-16,BQ.1.13
2022-12-16,CM.4.1
2022-12-16,BA.5.2.1
2022-12-16,BF.7
2022-12-15,BQ.1.1
2022-12-15,CM.2
2022-12-15,BQ.1.1
2022-12-14,BQ.1.1
2022-12-13,BQ.1
2022-12-14,BQ.1.1.1
2022-12-13,BQ.1.12
2022-12-14,BF.11.1
2022-12-14,BQ.1.1.4
2022-12-14,BQ.1.1
2022-12-14,BQ.1.30
2022-12-14,BQ.1.1
2022-12-13,BQ.1.1
2022-12-13,CH.1.1
2022-12-13,BA.5.2.1
2022-12-14,BQ.1.1
2022-12-15,BF.7
2022-12-14,BQ.1.1.5
2022-12-15,BF.7
2022-12-15,BF.28
2022-12-15,BQ.1.1
2022-12-14,BF.7
2022-12-15,BF.7
2022-12-14,BF.7
2022-12-14,BF.7
